#RAT ;#SONO;INICIO ;FIM;DURAÇÃO;EMG -8;EMG -6;EMG -4;EMG -2;EMG AP1;EMG AP2;REM -8;REM -6;REM -4;REM -2;REM AP1;REM AP2;NREM -8;NREM -6;NREM -4;NREM -2;NREM AP1;NREM AP2
R26;REM;24160.0;24165.5;5.50;0.3510;0.4883;0.3662;0.3586;0.3128;0.4425;0.2747;59.433;37.460;0.5798;0.0076;0.0458;0.8545;0.0839;0.2213;0.1831;26.093;95.215
R26;REM;12448.0;12453.5;5.50;13.962;17.166;14.496;14.038;11.749;14.191;10.986;28.839;36.545;18.768;0.4730;0.3433;89.798;0.7935;0.1602;0.2594;0.3052;0.3204
R26;REM;15730.0;15735.5;5.50;10.757;0.9308;0.8926;0.8774;17.929;17.776;42.572;126.495;26.855;20.370;0.4044;10.681;28.992;0.5341;0.5112;11.978;0.2518;0.1526
R26;REM;24160.0;24165.5;5.50;0.3510;0.4883;0.3662;0.3586;0.3128;0.4425;0.2747;59.433;37.460;0.5798;0.0076;0.0458;0.8545;0.0839;0.2213;0.1831;18.387;13.428
R26;REM;14235.0;14240.6;5.60;0.5875;0.6256;0.5722;0.6409;0.6027;0.8392;19.150;45.471;91.248;56.000;32.043;14.114;22.125;0.5188;0.1221;0.0916;11.063;0.9003
R26;REM;15761.0;15766.6;5.60;10.529;0.7401;0.6332;0.5569;0.6104;0.6561;11.444;65.460;40.054;11.139;0.2289;0.0229;76.370;0.1755;0.2289;0.5722;14.267;49.515
R26;REM;14235.0;14240.6;5.60;0.5875;0.6256;0.5722;0.6409;0.6027;0.8392;19.150;45.471;91.248;56.000;32.043;14.114;22.125;0.5188;0.1221;0.0916;0.2518;0.1526
R26;REM;15761.0;15766.6;5.60;10.529;0.7401;0.6332;0.5569;0.6104;0.6561;11.444;65.460;40.054;11.139;0.2289;0.0229;76.370;0.1755;0.2289;0.5722;0.8011;49.057
R26;REM;18405.0;18410.7;5.70;30.746;17.929;14.114;14.648;21.591;16.556;0.4272;19.302;13.275;14.572;0.2975;0.4196;10.452;0.0839;0.0916;0.2518;0.1068;0.0687
R26;REM;18405.0;18410.7;5.70;30.746;17.929;14.114;14.648;21.591;16.556;0.4272;19.302;13.275;14.572;0.2975;0.4196;10.452;0.0839;0.0916;0.2518;29.221;59.509
R26;REM;8584.0;8590.0;6.00;0.6332;0.6943;0.5493;0.4807;0.4425;0.4578;0.9308;43.259;21.362;10.452;0.0534;0.2823;41.046;0.8926;0.1144;0.1755;0.3967;0.8469
R26;REM;8584.0;8590.0;6.00;0.6332;0.6943;0.5493;0.4807;0.4425;0.4578;0.9308;43.259;21.362;10.452;0.0534;0.2823;41.046;0.8926;0.1144;0.1755;10.681;0.7706
R26;REM;20541.0;20547.1;6.10;15.945;14.725;12.970;12.970;14.954;15.106;0.6943;16.632;34.103;0.6485;0.1297;0.2213;40.588;10.605;0.3891;0.7095;0.7858;0.6027
R26;REM;20541.0;20547.1;6.10;15.945;14.725;12.970;12.970;14.954;15.106;0.6943;16.632;34.103;0.6485;0.1297;0.2213;40.588;10.605;0.3891;0.7095;0.9995;0.2441
R26;REM;21142.1;21148.3;6.20;0.8545;0.6790;0.7629;0.6638;0.7935;14.114;0.5035;38.986;51.880;0.4730;0.0153;0.0610;82.321;0.3967;0.1755;11.826;24.414;0.6714
R26;REM;21142.1;21148.3;6.20;0.8545;0.6790;0.7629;0.6638;0.7935;14.114;0.5035;38.986;51.880;0.4730;0.0153;0.0610;82.321;0.3967;0.1755;11.826;0.1678;0.1907
R26;REM;25706.0;25712.3;6.30;10.605;11.749;12.283;11.215;13.351;14.954;0.6027;15.182;40.894;34.561;0.0839;0.0763;12.131;0.5493;0.4807;0.1755;16.098;22.659
R26;REM;25706.0;25712.3;6.30;10.605;11.749;12.283;11.215;13.351;14.954;0.6027;15.182;40.894;34.561;0.0839;0.0763;12.131;0.5493;0.4807;0.1755;13.351;11.292
R26;REM;21729.0;21735.4;6.40;19.379;0.4425;0.4425;0.3967;0.4272;0.4272;0.2518;33.340;23.117;87.433;43.106;0.5646;139.694;0.4349;0.2289;0.0687;16.098;22.659
R26;REM;21729.0;21735.4;6.40;19.379;0.4425;0.4425;0.3967;0.4272;0.4272;0.2518;33.340;23.117;87.433;43.106;0.5646;139.694;0.4349;0.2289;0.0687;0.5493;0.0839
R26;REM;144.0;150.6;6.60;22.430;12.283;10.071;0.8240;12.589;0.8774;28.839;12.360;22.049;10.376;0.4501;0.0381;0.2670;0.2823;0.4807;14.191;0.9918;13.733
R26;REM;144.0;150.6;6.60;22.430;12.283;10.071;0.8240;12.589;0.8774;28.839;12.360;22.049;10.376;0.4501;0.0381;0.2670;0.2823;0.4807;14.191;31.586;27.695
R26;REM;1119.0;1125.7;6.70;0.8316;0.7858;0.8011;0.7935;0.7782;0.7095;0.9995;27.161;45.090;15.259;10.757;0.2136;42.496;0.8850;0.1068;0.3433;0.6485;0.4578
R26;REM;1119.0;1125.7;6.70;0.8316;0.7858;0.8011;0.7935;0.7782;0.7095;0.9995;27.161;45.090;15.259;10.757;0.2136;42.496;0.8850;0.1068;0.3433;38.834;24.643
R26;REM;27708.1;27714.8;6.70;0.9155;10.300;0.8926;0.8545;0.8850;0.9384;10.834;17.090;27.771;26.627;0.0229;0.0534;19.760;0.2823;0.1526;12.741;0.1373;0.2899
R26;REM;27708.1;27714.8;6.70;0.9155;10.300;0.8926;0.8545;0.8850;0.9384;10.834;17.090;27.771;26.627;0.0229;0.0534;19.760;0.2823;0.1526;12.741;71.945;49.744
R26;REM;16547.1;16554.1;7.00;32.806;15.640;11.673;11.826;0.9232;0.7095;14.114;19.989;22.354;141.449;325.317;128.326;21.286;10.910;10.300;0.1373;0.4120;0.0458
R26;REM;16547.1;16554.1;7.00;32.806;15.640;11.673;11.826;0.9232;0.7095;14.114;19.989;22.354;141.449;325.317;128.326;21.286;10.910;10.300;0.1373;0.3510;0.5722
R26;REM;21250.0;21257.1;7.10;0.6790;10.757;10.910;0.6561;0.6256;0.6714;0.0839;40.359;18.997;0.3586;0.1526;0.1755;78.430;0.5569;0.3281;15.717;33.112;39.825
R26;REM;21250.0;21257.1;7.10;0.6790;10.757;10.910;0.6561;0.6256;0.6714;0.0839;40.359;18.997;0.3586;0.1526;0.1755;78.430;0.5569;0.3281;15.717;0.9842;0.1755
R26;REM;2575.0;2582.1;7.10;0.8850;0.8545;0.9384;19.989;11.749;17.548;0.2747;28.305;42.648;64.468;0.2823;37.689;28.381;0.1984;0.0916;0.0916;86.365;14.801
R26;REM;2575.0;2582.1;7.10;0.8850;0.8545;0.9384;19.989;11.749;17.548;0.2747;28.305;42.648;64.468;0.2823;37.689;28.381;0.1984;0.0916;0.0916;29.907;30.060
R26;REM;1003.0;1010.3;7.30;0.9460;10.529;0.8240;0.8087;0.8469;0.8087;0.4044;23.422;33.646;36.697;14.114;0.7095;28.152;0.5035;0.1297;0.1068;152.817;44.174
R26;REM;1003.0;1010.3;7.30;0.9460;10.529;0.8240;0.8087;0.8469;0.8087;0.4044;23.422;33.646;36.697;14.114;0.7095;28.152;0.5035;0.1297;0.1068;18.539;0.6409
R26;REM;272.0;279.3;7.30;0.9003;0.8621;0.9079;0.8774;0.8926;0.9232;0.1907;26.093;53.940;22.202;0.0381;0.0076;61.874;0.2899;0.4654;0.2594;16.327;0.3204
R26;REM;272.0;279.3;7.30;0.9003;0.8621;0.9079;0.8774;0.8926;0.9232;0.1907;26.093;53.940;22.202;0.0381;0.0076;61.874;0.2899;0.4654;0.2594;60.425;15.182
R26;REM;4866.1;4873.5;7.40;0.8163;0.7401;0.7629;0.7019;0.7782;30.518;10.300;50.354;29.068;27.542;0.2136;0.2594;27.084;0.4959;0.8774;0.4959;180.664;83.008
R26;REM;4866.1;4873.5;7.40;0.8163;0.7401;0.7629;0.7019;0.7782;30.518;10.300;50.354;29.068;27.542;0.2136;0.2594;27.084;0.4959;0.8774;0.4959;0.1373;0.1755
R26;REM;10379.1;10386.6;7.50;10.147;11.597;11.520;0.9918;0.8698;0.9537;0.1602;177.307;382.156;106.125;15.488;22.202;0.9689;0.1373;0.0839;0.2060;33.112;10.834
R26;REM;10379.1;10386.6;7.50;10.147;11.597;11.520;0.9918;0.8698;0.9537;0.1602;177.307;382.156;106.125;15.488;22.202;0.9689;0.1373;0.0839;0.2060;78.812;63.477
R26;REM;12839.0;12846.7;7.70;20.142;19.379;15.564;16.022;15.259;18.692;29.068;49.515;12.131;163.193;0.5646;0.0992;42.725;0.6256;14.648;0.1144;0.2823;0.2289
R26;REM;12839.0;12846.7;7.70;20.142;19.379;15.564;16.022;15.259;18.692;29.068;49.515;12.131;163.193;0.5646;0.0992;42.725;0.6256;14.648;0.1144;56.305;27.847
R26;REM;8336.0;8343.8;7.80;0.5264;0.5417;0.9995;0.4959;0.3433;0.2975;25.482;28.381;38.452;51.041;67.978;26.855;29.755;0.6485;0.1755;0.1907;51.727;12.360
R26;REM;9214.0;9221.8;7.80;21.896;17.471;14.114;11.978;10.605;0.9384;10.986;11.063;46.997;12.512;0.6027;0.1907;18.005;0.3128;0.4120;0.8087;36.240;31.281
R26;REM;14412.0;14419.8;7.80;0.6866;0.6638;0.6866;0.7782;0.6790;16.632;0.4272;25.330;34.637;29.526;0.6256;0.3967;0.3967;0.9613;0.8087;0.2213;34.714;28.229
R26;REM;16324.1;16331.9;7.80;34.866;0.8698;0.6485;0.6256;11.597;0.5798;17.319;19.684;66.528;31.281;28.763;40.436;0.3815;14.954;0.2518;0.2518;0.5722;0.5798
R26;REM;8336.0;8343.8;7.80;0.5264;0.5417;0.9995;0.4959;0.3433;0.2975;25.482;28.381;38.452;51.041;67.978;26.855;29.755;0.6485;0.1755;0.1907;0.3510;18.158
R26;REM;9214.0;9221.8;7.80;21.896;17.471;14.114;11.978;10.605;0.9384;10.986;11.063;46.997;12.512;0.6027;0.1907;18.005;0.3128;0.4120;0.8087;88.272;41.046
R26;REM;14412.0;14419.8;7.80;0.6866;0.6638;0.6866;0.7782;0.6790;16.632;0.4272;25.330;34.637;29.526;0.6256;0.3967;0.3967;0.9613;0.8087;0.2213;0.0381;0.1831
R26;REM;16324.1;16331.9;7.80;34.866;0.8698;0.6485;0.6256;11.597;0.5798;17.319;19.684;66.528;31.281;28.763;40.436;0.3815;14.954;0.2518;0.2518;12.360;24.185
R26;REM;7225.0;7232.9;7.90;11.139;0.7629;0.7019;0.6943;0.6485;0.6180;0.2060;138.397;168.991;312.653;181.274;207.214;59.433;0.3662;0.1450;0.0381;0.0381;0.1831
R26;REM;7225.0;7232.9;7.90;11.139;0.7629;0.7019;0.6943;0.6485;0.6180;0.2060;138.397;168.991;312.653;181.274;207.214;59.433;0.3662;0.1450;0.0381;51.727;90.714
R26;REM;13761.0;13769.4;8.40;52.414;18.997;18.616;14.420;26.932;11.978;72.021;54.245;144.501;720.978;237.885;52.643;0.3204;0.2823;0.8011;0.3204;0.1755;0.5035
R26;REM;13761.0;13769.4;8.40;52.414;18.997;18.616;14.420;26.932;11.978;72.021;54.245;144.501;720.978;237.885;52.643;0.3204;0.2823;0.8011;0.3204;22.888;19.531
R26;REM;1216.0;1224.4;8.40;30.212;22.812;13.046;11.749;13.504;0.8240;0.6332;31.509;28.305;16.479;31.433;29.526;276.031;12.894;0.9460;0.4044;0.5035;0.5341
R26;REM;1216.0;1224.4;8.40;30.212;22.812;13.046;11.749;13.504;0.8240;0.6332;31.509;28.305;16.479;31.433;29.526;276.031;12.894;0.9460;0.4044;203.400;188.828
R26;REM;4454.0;4462.5;8.50;0.7248;0.7172;0.7401;0.7553;0.6790;0.7019;0.2823;76.065;336.685;101.318;90.408;25.101;109.329;0.4578;0.0763;0.1144;14.114;0.9918
R26;REM;4569.1;4577.6;8.50;0.8011;0.7629;0.7248;0.7172;18.692;24.414;0.6256;17.700;24.033;0.8240;0.4349;0.2365;39.673;0.2594;0.3128;0.6409;0.2213;0.3510
R26;REM;4454.0;4462.5;8.50;0.7248;0.7172;0.7401;0.7553;0.6790;0.7019;0.2823;76.065;336.685;101.318;90.408;25.101;109.329;0.4578;0.0763;0.1144;72.021;45.547
R26;REM;4569.1;4577.6;8.50;0.8011;0.7629;0.7248;0.7172;18.692;24.414;0.6256;17.700;24.033;0.8240;0.4349;0.2365;39.673;0.2594;0.3128;0.6409;43.564;51.804
R26;REM;945.0;953.6;8.60;10.986;0.8392;0.7858;0.7935;0.7935;0.7553;0.1297;45.395;58.594;13.657;0.8850;0.0992;207.977;0.5341;0.2594;0.4807;0.0610;0.0763
R26;REM;945.0;953.6;8.60;10.986;0.8392;0.7858;0.7935;0.7935;0.7553;0.1297;45.395;58.594;13.657;0.8850;0.0992;207.977;0.5341;0.2594;0.4807;107.498;44.098
R26;REM;15269.1;15277.8;8.70;0.9613;0.8698;0.9613;0.8087;0.8774;0.8163;0.3891;59.052;41.428;0.9918;44.174;18.082;47.913;0.5188;0.2289;0.4730;0.2747;0.5341
R26;REM;15269.1;15277.8;8.70;0.9613;0.8698;0.9613;0.8087;0.8774;0.8163;0.3891;59.052;41.428;0.9918;44.174;18.082;47.913;0.5188;0.2289;0.4730;0.9460;24.109
R26;REM;4120.1;4128.9;8.80;13.885;10.223;0.8850;0.8163;0.8240;0.8163;0.9995;15.717;49.667;27.466;45.013;160.599;40.512;0.6180;0.3967;0.7401;0.1907;0.1984
R26;REM;4120.1;4128.9;8.80;13.885;10.223;0.8850;0.8163;0.8240;0.8163;0.9995;15.717;49.667;27.466;45.013;160.599;40.512;0.6180;0.3967;0.7401;0.1755;0.1450
R26;REM;27015.1;27023.9;8.80;0.9079;0.8240;10.071;0.9003;0.8698;0.8469;0.5951;20.676;111.389;168.076;347.672;68.970;57.755;0.8698;0.0992;0.2060;35.629;31.281
R26;REM;27015.1;27023.9;8.80;0.9079;0.8240;10.071;0.9003;0.8698;0.8469;0.5951;20.676;111.389;168.076;347.672;68.970;57.755;0.8698;0.0992;0.2060;68.436;19.302
R26;REM;1173.0;1181.9;8.90;0.8698;0.9384;11.444;0.9079;0.8316;0.8163;0.4349;63.019;31.052;34.409;35.706;40.131;0.8926;0.0229;0.0687;0.1297;0.0687;0.0458
R26;REM;1173.0;1181.9;8.90;0.8698;0.9384;11.444;0.9079;0.8316;0.8163;0.4349;63.019;31.052;34.409;35.706;40.131;0.8926;0.0229;0.0687;0.1297;40.283;44.937
R26;REM;16188.0;16197.5;9.50;0.5341;0.5341;0.8926;0.7401;0.5722;0.6485;0.5264;74.158;67.749;73.471;19.150;133.209;13.123;0.6790;12.436;0.3967;30.136;12.741
R26;REM;16188.0;16197.5;9.50;0.5341;0.5341;0.8926;0.7401;0.5722;0.6485;0.5264;74.158;67.749;73.471;19.150;133.209;13.123;0.6790;12.436;0.3967;66.833;29.678
R26;REM;5661.0;5670.6;9.60;0.4959;0.5112;0.5112;0.5646;0.8774;0.4654;0.8469;76.981;62.561;374.832;174.332;181.351;19.760;0.2441;0.1831;0.0687;0.5875;0.6332
R26;REM;5661.0;5670.6;9.60;0.4959;0.5112;0.5112;0.5646;0.8774;0.4654;0.8469;76.981;62.561;374.832;174.332;181.351;19.760;0.2441;0.1831;0.0687;0.2670;0.3433
R26;REM;25178.0;25187.8;9.80;14.877;15.411;13.504;11.978;12.131;15.182;0.2975;19.302;48.447;35.629;0.0534;0.0687;71.869;10.834;0.1678;0.0916;0.1907;0.2899
R26;REM;25178.0;25187.8;9.80;14.877;15.411;13.504;11.978;12.131;15.182;0.2975;19.302;48.447;35.629;0.0534;0.0687;71.869;10.834;0.1678;0.0916;11.673;18.311
R26;REM;16667.0;16677.0;10.00;12.741;12.054;0.9613;0.9842;13.199;10.681;20.905;33.112;19.608;26.703;15.793;0.5341;85.602;0.8087;0.2670;0.3433;0.1907;0.0305
R26;REM;16667.0;16677.0;10.00;12.741;12.054;0.9613;0.9842;13.199;10.681;20.905;33.112;19.608;26.703;15.793;0.5341;85.602;0.8087;0.2670;0.3433;0.5493;11.749
R26;REM;22109.0;22119.3;10.30;0.6485;0.6104;0.5951;0.6485;0.5951;0.6790;14.191;28.305;17.395;86.670;390.244;307.922;47.302;0.6561;0.4883;0.1144;25.482;43.869
R26;REM;22109.0;22119.3;10.30;0.6485;0.6104;0.5951;0.6485;0.5951;0.6790;14.191;28.305;17.395;86.670;390.244;307.922;47.302;0.6561;0.4883;0.1144;10.071;0.2365
R26;REM;8796.0;8806.4;10.40;0.8698;0.7935;0.8011;0.7629;0.8774;0.8698;0.9689;84.610;49.362;33.340;31.891;90.714;27.924;0.7019;0.3738;0.1907;0.7248;0.2213
R26;REM;8796.0;8806.4;10.40;0.8698;0.7935;0.8011;0.7629;0.8774;0.8698;0.9689;84.610;49.362;33.340;31.891;90.714;27.924;0.7019;0.3738;0.1907;10.757;18.311
R26;REM;25840.0;25850.5;10.50;10.300;50.735;0.6485;0.7782;0.9918;0.9995;42.419;26.779;48.904;55.466;102.158;82.016;20.676;10.376;0.3738;0.3204;42.801;62.103
R26;REM;25840.0;25850.5;10.50;10.300;50.735;0.6485;0.7782;0.9918;0.9995;42.419;26.779;48.904;55.466;102.158;82.016;20.676;10.376;0.3738;0.3204;18.845;0.2136
R26;REM;4038.0;4048.9;10.90;0.7706;0.7629;0.7401;0.6943;0.6409;0.6485;0.6180;21.210;81.177;44.250;15.488;35.858;53.177;0.2136;0.3128;0.1373;13.123;0.3586
R26;REM;4038.0;4048.9;10.90;0.7706;0.7629;0.7401;0.6943;0.6409;0.6485;0.6180;21.210;81.177;44.250;15.488;35.858;53.177;0.2136;0.3128;0.1373;89.493;19.073
R26;REM;13929.0;13940.0;11.00;31.891;24.033;15.106;11.215;10.376;10.300;31.281;39.215;76.599;82.245;78.278;137.863;89.417;0.4807;0.0839;0.0763;11.139;10.910
R26;REM;16632.0;16643.0;11.00;10.147;0.9460;0.8087;0.8850;0.7706;0.8011;0.2441;35.172;77.362;49.515;0.1068;0.0610;12.589;0.2060;0.2136;0.2594;18.539;18.692
R26;REM;16759.0;16770.0;11.00;0.5875;0.5646;0.5417;0.5264;0.4730;0.4578;0.4120;69.122;16.708;0.9995;0.8850;0.0534;108.795;0.8011;0.9232;0.4501;0.3738;0.3128
R26;REM;13929.0;13940.0;11.00;31.891;24.033;15.106;11.215;10.376;10.300;31.281;39.215;76.599;82.245;78.278;137.863;89.417;0.4807;0.0839;0.0763;15.182;27.542
R26;REM;16632.0;16643.0;11.00;10.147;0.9460;0.8087;0.8850;0.7706;0.8011;0.2441;35.172;77.362;49.515;0.1068;0.0610;12.589;0.2060;0.2136;0.2594;13.733;32.959
R26;REM;16759.0;16770.0;11.00;0.5875;0.5646;0.5417;0.5264;0.4730;0.4578;0.4120;69.122;16.708;0.9995;0.8850;0.0534;108.795;0.8011;0.9232;0.4501;0.2365;0.2594
R26;REM;5065.0;5076.1;11.10;0.8698;0.8392;0.8011;0.8316;0.7019;0.7477;31.891;22.507;41.962;31.662;0.5264;21.210;42.343;14.648;0.3128;11.215;0.1755;0.1068
R26;REM;5065.0;5076.1;11.10;0.8698;0.8392;0.8011;0.8316;0.7019;0.7477;31.891;22.507;41.962;31.662;0.5264;21.210;42.343;14.648;0.3128;11.215;11.139;12.589
R26;REM;4221.0;4232.2;11.20;0.7629;0.7324;0.7477;0.7401;0.6638;0.7095;0.2670;83.389;32.196;44.022;111.771;70.877;0.8850;0.1297;0.1373;0.2060;23.346;11.749
R26;REM;4221.0;4232.2;11.20;0.7629;0.7324;0.7477;0.7401;0.6638;0.7095;0.2670;83.389;32.196;44.022;111.771;70.877;0.8850;0.1297;0.1373;0.2060;0.0839;0.0763
R26;REM;25102.0;25113.2;11.20;12.131;12.207;12.360;11.597;12.817;12.283;0.7172;24.567;29.984;39.291;65.689;14.191;0.2975;0.4883;0.2975;0.1755;0.0458;0.1450
R26;REM;25102.0;25113.2;11.20;12.131;12.207;12.360;11.597;12.817;12.283;0.7172;24.567;29.984;39.291;65.689;14.191;0.2975;0.4883;0.2975;0.1755;0.1450;0.1373
R26;REM;24394.0;24405.6;11.60;17.319;14.954;12.894;11.215;10.986;17.471;0.2518;18.387;35.400;18.082;16.708;0.2823;12.970;0.5264;0.3204;0.1526;0.3128;0.5341
R26;REM;24394.0;24405.6;11.60;17.319;14.954;12.894;11.215;10.986;17.471;0.2518;18.387;35.400;18.082;16.708;0.2823;12.970;0.5264;0.3204;0.1526;45.776;25.711
R26;REM;4947.0;4958.6;11.60;0.7477;0.8316;0.7858;0.9079;0.8926;0.8850;0.2365;71.487;223.923;154.037;57.144;0.8545;38.605;0.4120;0.1068;0.2594;13.123;0.8545
R26;REM;4947.0;4958.6;11.60;0.7477;0.8316;0.7858;0.9079;0.8926;0.8850;0.2365;71.487;223.923;154.037;57.144;0.8545;38.605;0.4120;0.1068;0.2594;0.1068;0.1297
R26;REM;25307.0;25318.9;11.90;15.182;14.038;13.428;14.648;20.065;18.692;11.520;26.855;41.046;0.1221;0.2670;0.0305;64.621;11.902;0.2594;0.2213;0.7477;0.1297
R26;REM;25307.0;25318.9;11.90;15.182;14.038;13.428;14.648;20.065;18.692;11.520;26.855;41.046;0.1221;0.2670;0.0305;64.621;11.902;0.2594;0.2213;0.2594;0.0992
R26;REM;24189.0;24201.0;12.00;0.7172;0.4959;0.5264;0.3891;0.4349;0.3967;0.5569;19.684;21.591;45.013;0.4425;0.5035;18.921;0.7095;0.6866;16.708;101.776;24.490
R26;REM;24189.0;24201.0;12.00;0.7172;0.4959;0.5264;0.3891;0.4349;0.3967;0.5569;19.684;21.591;45.013;0.4425;0.5035;18.921;0.7095;0.6866;16.708;11.597;53.711
R26;REM;6290.0;6302.1;12.10;25.406;17.624;0.9613;11.063;0.4959;15.869;11.292;0.7324;200.424;447.159;141.525;31.281;0.4425;10.910;0.1144;0.0992;366.058;102.386
R26;REM;8728.1;8740.2;12.10;0.5188;0.4654;0.4730;0.4349;0.4120;0.3815;0.4425;13.046;15.793;12.207;52.109;103.760;38.452;0.8011;0.9689;0.9995;11.826;0.7095
R26;REM;6290.0;6302.1;12.10;25.406;17.624;0.9613;11.063;0.4959;15.869;11.292;0.7324;200.424;447.159;141.525;31.281;0.4425;10.910;0.1144;0.0992;0.1450;0.2136
R26;REM;8728.1;8740.2;12.10;0.5188;0.4654;0.4730;0.4349;0.4120;0.3815;0.4425;13.046;15.793;12.207;52.109;103.760;38.452;0.8011;0.9689;0.9995;11.597;53.711
R26;REM;13974.0;13986.5;12.50;15.869;12.360;11.673;10.986;10.223;10.223;0.3967;50.964;201.416;165.176;171.509;50.735;115.204;0.8621;0.1297;0.1373;0.9155;12.436
R26;REM;13974.0;13986.5;12.50;15.869;12.360;11.673;10.986;10.223;10.223;0.3967;50.964;201.416;165.176;171.509;50.735;115.204;0.8621;0.1297;0.1373;17.090;14.648
R26;REM;21897.0;21909.7;12.70;0.6332;0.6409;0.6256;0.6866;0.6180;0.7248;0.5875;33.722;25.101;60.043;29.984;0.5341;11.520;0.1144;0.0992;0.0610;15.030;12.894
R26;REM;21897.0;21909.7;12.70;0.6332;0.6409;0.6256;0.6866;0.6180;0.7248;0.5875;33.722;25.101;60.043;29.984;0.5341;11.520;0.1144;0.0992;0.0610;0.1526;0.1221
R26;REM;16447.1;16460.0;12.90;0.7401;0.7401;0.7324;0.7324;0.5875;0.5417;0.0687;54.779;102.386;70.572;52.185;79.956;25.558;0.8545;0.2136;0.1602;26.779;21.973
R26;REM;16515.0;16527.9;12.90;0.9384;0.9537;0.8621;0.8392;0.7706;0.7553;0.5646;16.251;16.937;54.855;54.092;25.330;0.3891;0.4883;0.3357;0.1678;149.155;156.326
R26;REM;16697.0;16709.9;12.90;11.978;0.9384;10.071;0.9537;0.6561;0.6485;54.932;74.997;107.346;246.811;142.517;14.191;37.308;0.4883;0.1221;0.0610;19.531;19.913
R26;REM;23717.0;23729.9;12.90;10.910;0.8392;0.8545;0.8621;0.7019;0.8774;0.7248;12.589;11.292;55.771;77.057;26.779;47.913;0.7324;0.4883;0.0839;26.169;38.071
R26;REM;16447.1;16460.0;12.90;0.7401;0.7401;0.7324;0.7324;0.5875;0.5417;0.0687;54.779;102.386;70.572;52.185;79.956;25.558;0.8545;0.2136;0.1602;13.351;14.267
R26;REM;16515.0;16527.9;12.90;0.9384;0.9537;0.8621;0.8392;0.7706;0.7553;0.5646;16.251;16.937;54.855;54.092;25.330;0.3891;0.4883;0.3357;0.1678;10.529;43.488
R26;REM;16697.0;16709.9;12.90;11.978;0.9384;10.071;0.9537;0.6561;0.6485;54.932;74.997;107.346;246.811;142.517;14.191;37.308;0.4883;0.1221;0.0610;240.860;59.280
R26;REM;23717.0;23729.9;12.90;10.910;0.8392;0.8545;0.8621;0.7019;0.8774;0.7248;12.589;11.292;55.771;77.057;26.779;47.913;0.7324;0.4883;0.0839;0.8240;10.757
R26;REM;4086.0;4099.0;13.00;0.7248;0.7401;0.7019;0.6790;0.6790;0.6866;0.2747;15.717;26.779;66.681;46.921;35.553;27.924;0.5569;0.1068;0.0534;14.496;14.496
R26;REM;16239.0;16252.0;13.00;18.311;0.7248;0.8469;12.054;0.6866;0.8392;0.2823;65.079;152.206;112.534;153.351;252.457;0.5035;0.1450;0.2441;0.4272;25.330;0.8163
R26;REM;4086.0;4099.0;13.00;0.7248;0.7401;0.7019;0.6790;0.6790;0.6866;0.2747;15.717;26.779;66.681;46.921;35.553;27.924;0.5569;0.1068;0.0534;0.0916;0.5875
R26;REM;16239.0;16252.0;13.00;18.311;0.7248;0.8469;12.054;0.6866;0.8392;0.2823;65.079;152.206;112.534;153.351;252.457;0.5035;0.1450;0.2441;0.4272;0.2670;0.5035
R26;REM;24285.0;24298.1;13.10;10.986;0.9384;0.8774;0.9232;0.8469;0.8316;0.8316;10.529;28.458;14.572;0.5417;100.708;0.7172;0.3052;0.2136;0.2213;14.648;21.210
R26;REM;24285.0;24298.1;13.10;10.986;0.9384;0.8774;0.9232;0.8469;0.8316;0.8316;10.529;28.458;14.572;0.5417;100.708;0.7172;0.3052;0.2136;0.2213;35.553;21.362
R26;REM;5017.0;5030.1;13.10;0.8011;0.7782;0.7629;0.7401;0.7629;0.6943;10.376;13.733;14.496;27.847;0.2823;0.3510;35.934;0.9613;0.8163;0.2899;0.2670;0.5035
R26;REM;5017.0;5030.1;13.10;0.8011;0.7782;0.7629;0.7401;0.7629;0.6943;10.376;13.733;14.496;27.847;0.2823;0.3510;35.934;0.9613;0.8163;0.2899;0.7401;18.005
R26;REM;24544.0;24557.2;13.20;25.558;13.657;0.8087;0.8011;0.6943;0.7629;0.4501;75.302;18.463;13.046;13.962;0.2213;19.608;0.5722;0.8392;0.1907;0.4807;0.4883
R26;REM;24544.0;24557.2;13.20;25.558;13.657;0.8087;0.8011;0.6943;0.7629;0.4501;75.302;18.463;13.046;13.962;0.2213;19.608;0.5722;0.8392;0.1907;0.7477;0.3738
R26;REM;330.0;343.4;13.40;0.7935;0.8316;0.8316;0.8698;0.8316;0.8240;0.0916;146.484;121.307;61.722;74.997;67.139;18.616;0.0687;0.1984;0.2136;48.218;10.681
R26;REM;330.0;343.4;13.40;0.7935;0.8316;0.8316;0.8698;0.8316;0.8240;0.0916;146.484;121.307;61.722;74.997;67.139;18.616;0.0687;0.1984;0.2136;39.673;23.346
R26;REM;4152.0;4165.5;13.50;11.597;0.8926;0.7629;0.7935;0.7477;0.7172;17.242;47.073;304.565;166.855;253.601;60.043;21.667;0.8698;0.0992;0.1221;0.1373;0.1755
R26;REM;4152.0;4165.5;13.50;11.597;0.8926;0.7629;0.7935;0.7477;0.7172;17.242;47.073;304.565;166.855;253.601;60.043;21.667;0.8698;0.0992;0.1221;10.147;10.452
